-2.48375 -0.93894 2.54938 0.31061 1.57962 -0.62428 2.20933 -0.48216 0.89809 -0.35429 0.79947 -0.61167 -0.27858 -1.74861 -1.46436 -2.33786 -2.62151 -2.66168 -2.86559 -2.78693 -3.01402 -3.01050 -2.91293 -3.04407 -3.05133 -2.95467 -2.92706 -2.88217 -2.35083 -2.30100 -2.46596 -2.19223 -2.11886 -2.19430 -2.10746 -1.94283 -1.58930 -0.74471 0.06119 -0.00000 0.00000 0.11664 -1.66315 0.75795 -1.78229 0.56922 -1.02186 0.19398 0.10883 -0.23975 -0.05185 0.58658 0.01188 0.63296 1.72067 -1.10284 1.25739 0.17282 -0.21780 -0.41284 0.16543 1.09348 2.45893 2.06717 -1.61626
-2.25004 -1.19721 2.48465 0.22358 1.83138 -0.40195 2.59492 0.60525 1.94127 1.03864 2.06295 0.16389 0.61509 -0.78491 -2.29123 -3.10450 -3.25380 -3.05974 -2.87930 -2.68683 -3.19549 -3.18385 -3.16871 -3.04241 -3.23218 -2.97174 -2.94647 -2.84046 -2.41792 -2.36730 -2.43286 -2.41508 -2.30183 -2.13761 -2.06546 -1.82056 -1.54564 -0.67212 0.10585 -0.00000 0.00000 -0.97876 0.25892 0.24149 0.04570 -0.39904 -0.08787 0.00234 -0.11821 0.01842 -0.32078 0.13683 0.47006 0.01730 1.21879 -0.23093 -0.03395 0.17878 -0.24603 0.33456 0.07473 1.09700 2.05365 2.26837 -2.08495
-2.75889 -0.98966 2.76711 0.12369 1.73717 -0.50820 2.25781 -0.03273 1.21317 -0.00482 1.13948 -0.72993 0.63473 -1.19073 -2.03406 -2.40814 -2.73306 -2.79039 -2.85158 -2.97925 -2.76025 -3.13443 -3.08699 -3.04225 -3.24243 -2.90947 -2.97131 -3.07511 -2.47745 -2.38021 -2.62238 -2.40526 -2.35861 -2.15286 -2.03206 -1.82395 -1.60491 -0.65755 0.19368 -0.00000 0.00000 -0.14692 -1.53007 0.91069 -1.13321 1.36460 -0.11410 -0.87332 0.37513 -0.55484 0.85785 0.52869 -0.51803 0.46279 1.50273 -0.49187 0.23887 -0.33327 0.49945 0.33021 0.62990 0.39152 1.91669 2.65403 -2.15881
-2.69321 -0.68024 2.94952 0.11941 1.49523 -0.17272 2.65386 -0.04225 1.21327 -0.35859 0.52107 -0.49564 0.93641 -0.99507 -1.27881 -2.20405 -2.49566 -2.55752 -2.67840 -2.87627 -2.49108 -2.57558 -2.83550 -3.07157 -3.10702 -3.00121 -2.91241 -3.10815 -2.62671 -2.49549 -2.40724 -2.33134 -2.19111 -2.16559 -2.03981 -1.83882 -1.66344 -0.64146 0.08838 -0.00000 0.00000 -0.08176 -1.05815 -0.21077 -0.18243 0.42619 0.03441 -0.26577 -0.39136 -0.46962 0.31841 0.41526 -0.41470 0.64495 1.62927 -0.54265 0.74087 -0.16911 0.08723 -0.19475 0.41803 0.57788 2.01894 2.68920 -3.05483
-2.34613 -0.73900 2.95637 0.47258 1.76632 -0.57244 2.52218 -0.32549 1.23013 0.40163 1.25793 -0.91379 0.40604 -0.72129 -1.69244 -2.04976 -2.51397 -2.62952 -2.63498 -2.81150 -2.90944 -2.95541 -3.21315 -3.07598 -2.98351 -2.96188 -3.07628 -3.17390 -2.32193 -2.26792 -2.42262 -2.30722 -2.25279 -2.26556 -2.10478 -1.98076 -1.67493 -0.68170 0.12634 -0.00000 0.00000 -0.66228 -0.99263 0.41220 -0.72778 -0.51354 0.36056 -0.31132 -0.60316 1.02303 -0.86012 0.82970 -0.86727 0.85398 1.72275 -0.81082 0.41444 -0.26279 0.12974 -0.15595 0.19525 1.15649 2.08741 2.41021 -1.53796
-2.96551 -1.24496 2.45621 0.26162 1.90016 -0.53747 2.35642 -0.26431 1.34513 0.91899 1.56110 -0.37714 0.07352 -1.75805 -1.58750 -3.00670 -3.26970 -3.04979 -2.62499 -3.14530 -3.39654 -3.29570 -3.02989 -3.25974 -2.94577 -2.90801 -2.99169 -3.12182 -2.33037 -2.30544 -2.42867 -2.29723 -2.27456 -2.27715 -2.10520 -1.89735 -1.50117 -0.64436 0.13320 -0.00000 0.00000 -0.90113 -0.60057 2.19961 -0.36711 -0.93015 -0.97425 0.73349 -0.08285 0.20012 -0.17911 0.49802 -0.10199 0.15269 1.59297 -0.77412 0.44561 -0.15057 -0.34720 0.49038 0.11252 1.17159 2.49039 1.79308 -0.55660
-2.76740 -1.15449 2.63655 0.17070 1.56960 -0.67889 2.57939 0.16630 1.21884 0.02757 0.91687 -0.40722 0.10960 -1.48937 -2.05026 -2.84034 -2.74116 -3.14718 -3.06572 -2.71040 -3.05908 -3.12066 -3.10749 -3.17187 -3.42971 -3.12342 -2.98606 -3.03660 -2.45119 -2.36193 -2.48063 -2.37972 -2.27650 -2.21238 -2.16370 -1.90216 -1.46668 -0.69447 0.11672 -0.00000 0.00000 1.35861 -0.76456 -1.82495 0.68416 0.14712 -1.28195 -0.19849 0.47574 -0.83801 -0.01688 0.88373 0.17856 0.30630 1.20947 -0.20842 -0.05634 0.22905 -0.04211 -0.04250 0.07881 1.72883 1.80826 1.95650 -0.97366
-2.77814 -0.80584 2.79655 0.32822 1.63127 -0.30089 2.34112 0.14577 1.13957 0.30571 0.96324 -1.13659 -0.19195 -0.96454 -1.49750 -2.29025 -2.38184 -2.90247 -2.70607 -2.65718 -2.56426 -3.09997 -3.03353 -2.93398 -2.93202 -2.99437 -2.96376 -2.97684 -2.32661 -2.32484 -2.43854 -2.29974 -2.22057 -2.16380 -1.91816 -1.79363 -1.48597 -0.82285 0.03767 -0.00000 0.00000 -1.22129 0.03328 -1.59067 1.49344 -0.95376 -0.12780 0.00630 0.32339 0.36217 -0.55907 0.61176 0.02832 0.21281 1.29692 -0.62309 0.38806 -0.16287 0.15550 0.09404 0.78643 0.33256 1.75975 2.05980 -1.23958
-2.83407 -0.83772 2.78415 0.18690 1.76732 -0.56847 2.11297 -0.18800 1.08572 0.23949 1.18483 -0.23348 1.01368 -0.85705 -1.99343 -2.39947 -2.25833 -2.68355 -2.65440 -2.78671 -2.88689 -2.97004 -3.02126 -2.90055 -3.09691 -2.90299 -2.84155 -2.90451 -2.50047 -2.43293 -2.35278 -2.36929 -2.40102 -2.15645 -2.00972 -1.83912 -1.47362 -0.74357 0.17785 -0.00000 0.00000 0.59218 -0.65261 -0.15157 -0.26008 0.30363 -0.13994 -0.39478 0.35153 0.17866 -1.03283 0.94746 -0.02909 0.39768 0.82582 0.00495 0.14904 -0.60187 0.44557 0.54566 0.37715 0.70618 2.03013 2.21364 -0.97545
-3.01714 -1.27716 2.55700 0.09603 1.47283 -0.70804 2.29269 -0.07132 1.42588 0.58279 1.62247 0.42734 0.86093 -1.41293 -2.56564 -3.20771 -3.00518 -2.86010 -2.96768 -3.03229 -3.14176 -3.36638 -3.09698 -3.32623 -3.25687 -3.18763 -3.07923 -3.06626 -2.51606 -2.54431 -2.49905 -2.32792 -2.28016 -2.27258 -2.10066 -1.91804 -1.50679 -0.72462 0.09634 -0.00000 0.00000 -0.14005 0.33799 0.02881 -0.63556 -0.57453 0.38517 -0.87539 0.36431 -0.01491 -0.07979 0.69557 0.61442 -0.23444 0.92768 -0.15995 0.15688 0.45038 -0.36099 0.16039 -0.00850 1.43924 2.09826 2.37647 -2.14401
-2.98489 -1.30768 2.47379 0.05674 1.88305 -0.14241 2.14272 -0.26176 1.40247 -0.09724 0.74037 -0.14697 0.73422 -1.72958 -2.12850 -2.81590 -3.05752 -3.26316 -2.92814 -3.28717 -3.33126 -3.02095 -3.06720 -3.20422 -3.17659 -2.83525 -2.85698 -3.01648 -2.71692 -2.57963 -2.56893 -2.34128 -2.19819 -2.15672 -2.08789 -1.75695 -1.54882 -0.69423 0.18550 -0.00000 0.00000 -0.70815 -0.76667 0.12412 0.22435 -0.27601 0.42657 0.24139 0.22990 -1.18633 -0.21092 1.31136 -0.60059 0.34912 0.74744 0.29087 -0.30491 0.89970 -0.13579 -0.24465 0.48445 1.15119 1.66897 2.35198 -1.66509
-3.01164 -1.27547 2.26157 0.04669 1.48721 -0.74350 2.34470 0.08579 0.99897 -0.38895 1.10401 -0.61723 0.34742 -1.76076 -2.68797 -2.67292 -2.93104 -3.22339 -3.01274 -2.97545 -3.00214 -3.05788 -3.08281 -3.15786 -3.19441 -3.22649 -2.88888 -2.81755 -2.42820 -2.34359 -2.44646 -2.40968 -2.34299 -2.14504 -2.05597 -1.89142 -1.65313 -0.75530 0.11712 -0.00000 0.00000 -0.55216 -0.85128 0.68792 0.46736 -0.07791 -0.43876 -0.61893 1.03990 -1.21163 0.46072 0.24851 0.90374 0.28823 0.80215 -0.24543 0.09382 -0.16134 0.59324 -0.06929 0.53710 0.33635 2.24357 2.60012 -2.11983
-2.96676 -0.89983 2.77398 0.28493 1.76226 -0.46655 2.10415 0.17969 1.51615 0.09507 0.91885 -0.86103 -0.12639 -1.15201 -1.71234 -2.31875 -2.65115 -3.01225 -2.65134 -2.76022 -2.88600 -3.02143 -3.28356 -3.14333 -2.97952 -3.02839 -2.92965 -2.81770 -2.46613 -2.58004 -2.50300 -2.40916 -2.28167 -2.17743 -2.02841 -1.80730 -1.63489 -0.73417 0.05164 -0.00000 0.00000 -0.27846 -1.43205 1.24314 0.45721 -0.44158 -0.98477 0.12673 -0.63636 0.72230 -0.31734 0.59649 0.14453 0.56073 0.94858 -0.86541 0.48906 -0.09028 -0.10237 0.13937 0.88236 0.21589 2.33437 2.14289 -1.65731
-2.96487 -0.95467 2.58900 0.23929 2.28339 0.00007 2.70209 0.12639 1.21272 -0.07557 1.24042 -0.61472 0.27663 -0.87881 -1.88704 -2.43247 -2.75844 -3.33548 -2.97698 -3.10454 -2.97777 -3.11716 -2.88422 -2.99851 -2.95702 -3.05538 -2.88971 -2.86318 -2.52258 -2.49087 -2.51857 -2.55087 -2.42457 -2.24347 -2.12929 -1.95035 -1.68557 -0.71230 0.11700 -0.00000 0.00000 0.19452 -1.85814 -0.90342 0.19469 -0.10745 0.86842 -0.78077 0.67207 -0.87267 0.00921 0.85139 -0.04064 0.16033 0.95086 -0.05093 -0.62619 0.62297 -0.02707 0.54677 0.06321 0.61742 2.57155 2.27553 -1.32617
-3.03900 -1.09320 2.46718 0.02002 1.45394 -0.68076 1.87309 -0.40634 1.46415 0.71280 1.40987 -0.06747 0.63611 -1.39727 -2.52403 -2.87666 -2.79334 -2.58986 -2.91112 -2.76292 -3.00304 -3.25078 -3.29655 -2.90096 -3.04456 -3.00938 -2.92162 -3.01666 -2.61515 -2.51861 -2.49045 -2.30228 -2.28056 -2.23408 -2.10085 -1.87296 -1.56977 -0.81221 0.06176 -0.00000 0.00000 -1.07540 0.76419 -0.53646 2.29154 -0.75212 -0.79961 -0.11858 -0.03410 0.61527 -0.91386 0.97745 -0.10620 0.24438 1.22057 -0.10096 0.29385 -0.00108 0.02268 0.05865 0.29596 1.41564 1.42290 2.27818 -1.17076
-2.97953 -1.31371 2.43732 -0.04970 1.56969 -0.35232 2.44285 -0.12053 1.29577 -0.09740 1.22473 0.19188 0.71282 -1.66421 -2.37722 -3.21272 -2.88700 -3.13841 -3.22961 -2.93812 -3.18309 -3.20088 -2.90429 -3.09681 -3.36953 -3.11314 -2.96843 -2.99606 -2.67020 -2.55800 -2.56086 -2.30096 -2.26400 -2.21083 -2.03273 -1.91783 -1.56398 -0.67685 0.15890 -0.00000 0.00000 0.47885 -0.44509 0.48416 -1.24291 -0.46128 0.82532 0.33444 -0.05596 0.20593 -1.50581 1.07330 0.18917 0.00965 1.22758 -0.14170 0.65590 0.00392 -0.37942 1.04147 -0.05327 1.05397 2.09182 2.44431 -1.89440
-2.96252 -1.06284 2.73232 0.42151 1.90823 -0.17030 2.44717 -0.15576 1.54524 0.83415 1.32779 -0.52582 1.22425 -0.90908 -1.84579 -2.78247 -2.94735 -2.77286 -3.01215 -3.08496 -3.09125 -3.22155 -3.11379 -3.34651 -2.91074 -2.88089 -3.01364 -3.22012 -2.54694 -2.29466 -2.47057 -2.26070 -2.29023 -2.21460 -2.02238 -1.86018 -1.61613 -0.77178 0.11668 -0.00000 0.00000 -0.62476 -0.21353 0.15509 -0.16255 -0.71299 0.21020 0.48939 -0.48034 0.98669 0.10672 0.05257 -0.50507 0.45631 2.24914 -0.37878 0.26151 -0.17396 0.30483 -0.05866 0.28130 1.00273 1.43505 2.50486 -1.46099
-2.96905 -1.03863 2.32534 0.05197 1.34287 -0.96818 1.94038 0.11765 1.34504 -0.14589 0.79377 -1.13157 0.31767 -1.63171 -2.46806 -2.29537 -2.74069 -3.02346 -2.54090 -2.72194 -2.70615 -2.99404 -3.10093 -3.26497 -2.98618 -2.96240 -2.81249 -2.71999 -2.46296 -2.27672 -2.45547 -2.31883 -2.38084 -2.13136 -1.92036 -1.93140 -1.66387 -0.75538 0.04799 -0.00000 0.00000 -0.86264 -0.80459 1.23295 0.05404 0.47973 -0.32628 -0.86323 0.04252 -0.07262 0.67054 -0.89581 1.12707 0.00178 1.33914 -0.20876 -0.02656 -0.03804 -0.10415 0.73982 0.00333 0.76815 1.67623 2.46518 -2.07701
-2.92337 -1.14127 2.27291 0.06917 1.72114 -0.53246 2.18737 -0.18255 0.98305 -0.31640 1.20365 -0.33081 0.71039 -1.64997 -2.28899 -2.57350 -2.89482 -2.95849 -2.96787 -2.79487 -3.47426 -2.72739 -2.85363 -3.25633 -2.94080 -2.96337 -2.82763 -2.85949 -2.39676 -2.33697 -2.54490 -2.35128 -2.28842 -2.21068 -2.00595 -1.90893 -1.64408 -0.77420 0.13402 -0.00000 0.00000 -0.86128 -0.31531 -0.33583 1.89518 -1.28366 -0.78941 0.73402 -1.05016 -0.14700 0.44423 -0.05456 0.37737 -0.01721 1.61226 -0.76631 0.11038 0.36422 -0.08116 -0.06601 0.81301 -0.10727 2.67981 1.98949 -0.32069
-2.96076 -1.13261 2.32015 -0.12042 1.59907 -0.20422 3.01008 0.14203 0.86161 -0.16480 0.99153 -0.91715 0.69190 -1.29966 -2.37167 -2.85540 -2.84092 -2.83437 -3.74174 -2.60443 -2.75935 -2.73218 -2.89741 -2.96368 -2.96772 -3.08355 -3.08305 -3.10191 -2.35572 -2.24535 -2.49177 -2.41169 -2.29104 -2.23133 -2.04919 -1.88974 -1.61885 -0.62597 0.12066 -0.00000 0.00000 -0.50451 0.99674 -1.84139 0.67211 -0.44170 0.62133 0.04831 -0.92051 0.69429 -0.12110 -1.28749 0.65650 0.12596 1.77276 -0.71427 0.22976 0.22791 -0.15307 -0.01117 1.12004 0.03439 2.42735 2.14636 -1.40423
-2.77329 -1.20822 2.18412 -0.07055 1.45675 -0.50217 2.49161 0.40169 1.58086 0.77072 1.07699 -1.18010 -0.07239 -1.47684 -2.43974 -2.81077 -3.08122 -3.37169 -2.76974 -2.58758 -2.74530 -3.09220 -3.06494 -3.02456 -2.97836 -2.87213 -2.90808 -3.01899 -2.37268 -2.20108 -2.41411 -2.40378 -2.18415 -2.25632 -1.97824 -1.77520 -1.55398 -0.72399 0.05340 -0.00000 0.00000 0.43689 -2.01516 0.99724 0.74991 -0.03109 -0.54314 -0.47590 -0.33785 0.75938 -0.41283 0.48194 -0.22271 0.76779 1.76868 -0.60701 0.34087 0.17096 -0.23668 0.20277 0.97084 0.32809 1.81814 2.33016 -1.97326
-2.90963 -1.10972 2.48954 0.10280 1.40668 -0.45385 2.92635 0.25291 1.51128 1.05062 2.09359 0.27178 0.04585 -0.97862 -2.03567 -3.14369 -2.96689 -2.98525 -2.59330 -2.70418 -2.90245 -3.01044 -2.95378 -2.94039 -2.92573 -3.24044 -3.18388 -2.85907 -2.26164 -2.36329 -2.35223 -2.10111 -2.15980 -2.26736 -2.02503 -1.80949 -1.51188 -0.64236 0.12885 -0.00000 0.00000 0.55228 0.36788 -0.92865 0.98569 -0.80042 -0.47343 0.42688 -0.04966 0.25053 -0.58991 -0.49063 1.13389 1.08962 0.75442 -0.81853 1.23935 0.08539 -0.99104 0.41027 0.59544 1.05279 1.85897 2.11071 -1.48238
-2.94651 -0.84315 2.64070 0.07550 1.36422 -0.78500 2.02471 0.03306 1.92130 0.92637 1.61535 -0.12171 0.16159 -1.06717 -1.91940 -2.53721 -2.84405 -2.59900 -2.24571 -2.36519 -2.89898 -3.13026 -2.93008 -3.08883 -3.08505 -2.74269 -2.98040 -2.91334 -2.41659 -2.49312 -2.46325 -2.27044 -2.20532 -2.18032 -2.06721 -1.84999 -1.58949 -0.70853 0.05791 -0.00000 0.00000 0.11237 -1.82257 1.32229 0.50369 -1.05801 -1.84488 0.65958 0.08221 -0.72817 1.22210 -0.11615 0.06685 0.35969 0.70529 -0.07068 0.23901 -0.11810 0.03841 0.01781 0.71933 0.37416 2.14055 2.07874 -1.22895
-2.61831 -1.06785 2.53515 0.17187 1.37434 -0.84377 2.35709 0.31976 1.21588 0.15224 1.31438 -0.20900 0.51184 -1.37118 -2.13436 -2.70122 -2.76329 -2.98318 -2.60611 -2.64086 -3.09567 -2.96497 -2.79682 -3.44826 -3.24040 -3.00262 -2.93466 -2.97731 -2.26428 -2.22606 -2.50206 -2.29865 -2.33856 -2.07446 -2.05400 -1.88478 -1.52488 -0.64004 -0.00248 -0.00000 0.00000 -0.72296 -0.16587 -0.69095 2.17821 -1.95987 -0.64272 1.21282 -0.68960 0.18314 -0.04278 1.12335 0.13993 0.26651 1.45087 -0.61705 -0.40445 0.04997 0.06536 0.64866 -0.29181 1.21421 2.00282 2.16646 -2.87641
-2.73605 -0.63490 2.75137 -0.06135 1.62297 -0.24144 2.56395 0.16235 1.68209 0.61091 1.33347 -0.08862 0.34771 -0.87785 -1.27097 -2.53089 -2.84681 -2.48640 -2.48393 -2.49601 -2.72654 -2.64577 -2.86765 -2.88207 -2.90987 -2.93512 -2.94966 -2.94516 -2.68119 -2.46013 -2.58637 -2.40719 -2.29498 -2.23921 -2.16918 -1.91191 -1.57296 -0.71944 0.02994 -0.00000 0.00000 0.05501 -1.68217 0.46588 0.32616 -0.12212 -0.55940 0.10975 -1.11265 0.51732 -0.65317 0.13345 0.11710 -0.05869 1.13414 0.30437 -0.44528 0.49393 -0.13451 0.05067 0.28349 1.29826 2.24360 1.95984 -1.39706
-2.95702 -1.00186 2.58651 0.36223 1.66112 -0.76822 2.17173 -0.00190 1.14435 0.38219 1.56691 -0.02547 0.47454 -1.20993 -1.86955 -2.60941 -2.69022 -2.76138 -2.56429 -2.83105 -3.10303 -3.13624 -3.01059 -3.00844 -3.23041 -2.97221 -2.84114 -2.79508 -2.37667 -2.18355 -2.36437 -2.36021 -2.21321 -2.16321 -2.08819 -1.77781 -1.55442 -0.74397 0.08582 -0.00000 0.00000 1.39562 -1.63459 1.10343 -0.10008 -1.69083 0.34652 0.40651 -0.17219 -0.27697 0.43925 0.52702 0.50714 -0.22116 2.27581 -0.51610 -0.36212 0.06470 0.05746 0.20374 0.46009 0.94822 1.98147 2.14445 -1.44928
-2.49473 -1.19789 2.22547 0.13370 1.74685 -0.74905 1.91290 -0.17232 0.72544 0.32051 1.29927 -0.72832 0.15507 -2.17000 -1.66771 -3.02884 -2.90031 -2.91098 -2.76737 -3.17487 -3.05153 -3.23858 -3.13240 -2.95955 -2.99002 -2.94592 -2.93721 -2.76664 -2.34850 -2.27566 -2.42835 -2.38348 -2.43908 -2.29509 -1.95567 -1.80954 -1.58664 -0.78092 0.02312 -0.00000 0.00000 1.52747 -0.51369 -0.74516 0.35425 0.02234 -0.00197 0.34841 -0.42984 0.31733 0.20979 -0.12392 0.34837 -0.05433 1.50496 -0.37365 -0.39482 0.05637 -0.62442 0.89756 0.66929 0.57603 2.06839 1.90205 -1.16105
-2.84213 -0.92421 2.40799 0.11519 1.81629 -0.54213 2.35023 0.09666 1.42178 0.39690 0.68752 -0.37064 0.81336 -1.13338 -1.80921 -2.64225 -2.71707 -2.64216 -2.91284 -2.73101 -2.68305 -2.83668 -3.06588 -2.97216 -2.86622 -2.84935 -2.66078 -2.78760 -2.48423 -2.32216 -2.28342 -2.32773 -2.30178 -2.28019 -2.05809 -1.87791 -1.47307 -0.69314 0.07436 -0.00000 0.00000 -0.27383 -0.35073 -0.07687 0.58596 0.15674 -0.36719 -0.22753 -0.07222 0.24720 -0.04204 0.51960 0.39241 -0.63585 1.81172 -0.16551 -0.23069 -0.10470 -0.55431 0.51635 0.70878 0.68061 1.90172 2.07430 -1.25130
